GEOID,C17002e1,C17002e2,C17002e3,lowmod_pct,poverty
15000US120110311012,1288,211,64,31.49,low_poverty
15000US120110312042,1720,208,205,50.26,low_poverty
15000US120110402041,2735,118,97,33.4,low_poverty
15000US120110402053,1567,25,194,38.48,low_poverty
15000US120110402061,951,65,112,28.89,low_poverty
15000US120110405022,2471,211,205,46.29,low_poverty
15000US120110405042,2300,35,83,45.49,low_poverty
15000US120110406011,2857,247,11,25.25,low_poverty
15000US120110406021,769,14,0,45.51,low_poverty
15000US120110406023,758,41,9,13.89,low_poverty
15000US120110407011,2262,127,128,27.48,low_poverty
15000US120110407012,429,19,48,59.5,high_poverty
15000US120110407023,1721,319,155,64.01,high_poverty
15000US120110408011,2373,719,445,85.45,high_poverty
15000US120110408021,1424,150,419,63.33,high_poverty
15000US120110409022,1763,98,428,78.64,high_poverty
15000US120110411003,2340,295,559,74.83,high_poverty
15000US120110412002,1364,105,201,58.84,high_poverty
15000US120110413005,1496,0,220,72.18,high_poverty
15000US120110415001,791,203,93,86.67,high_poverty
15000US120110416003,1374,120,298,75.93,high_poverty
15000US120110417002,1855,531,522,78.67,high_poverty
15000US120110418011,672,42,0,54.41,high_poverty
15000US120110418012,920,101,124,67.82,high_poverty
15000US120110418023,1176,77,117,45.75,low_poverty
15000US120110423012,799,0,16,37.78,low_poverty
15000US120110423021,679,277,93,47.8,low_poverty
15000US120110425003,2908,319,184,62.03,high_poverty
15000US120110426003,1352,339,82,61.79,high_poverty
15000US120110428002,1183,160,407,73.96,high_poverty
15000US120110429002,2240,59,69,58.49,high_poverty
15000US120110430021,1125,52,132,87.83,high_poverty
15000US120110430026,1079,25,179,40.84,low_poverty
15000US120110433015,316,23,9,30.93,low_poverty
15000US120110502042,1684,19,124,44.39,low_poverty
15000US120110502043,2134,201,251,55.44,high_poverty
15000US120110502071,1627,157,171,33.06,low_poverty
15000US120110502073,2118,137,635,53.75,high_poverty
15000US120110503011,3746,319,405,55.96,high_poverty
15000US120110503012,576,4,29,43.42,low_poverty
15000US120110503081,3055,717,373,69.29,high_poverty
15000US120110503111,1630,78,89,67.91,high_poverty
15000US120110504012,2002,103,22,46.92,low_poverty
15000US120110504021,1656,57,135,56.64,high_poverty
15000US120110505012,636,70,24,32.88,low_poverty
15000US120110505021,990,103,30,29.61,low_poverty
15000US120110505022,1730,248,40,48.12,low_poverty
15000US120110505023,1204,79,119,68.38,high_poverty
15000US120110505024,1084,38,51,59.51,high_poverty
15000US120110506012,909,36,62,22.69,low_poverty
15000US120110507021,2081,215,241,79.19,high_poverty
15000US120110509003,1334,30,194,51.89,high_poverty
15000US120110510021,1371,86,9,49.3,low_poverty
15000US120110601051,2037,161,75,46.27,low_poverty
15000US120110601053,792,177,37,59.03,high_poverty
15000US120110601054,1213,11,310,54.33,high_poverty
15000US120110601072,729,38,124,80.5,high_poverty
15000US120110601091,2160,56,38,28.5,low_poverty
15000US120110601121,1755,97,0,54.87,high_poverty
15000US120110601123,1857,99,74,72.59,high_poverty
15000US120110601142,1924,115,159,28.16,low_poverty
15000US120110601152,1386,62,3,32.71,low_poverty
15000US120110601154,2927,94,240,42.15,low_poverty
15000US120110601171,1357,79,347,68.67,high_poverty
15000US120110601173,3229,31,270,60.92,high_poverty
15000US120110601202,1903,0,34,21.39,low_poverty
15000US120110601212,856,25,3,1.36,low_poverty
15000US120110601213,1273,55,85,19.75,low_poverty
15000US120110601222,2602,47,43,39.78,low_poverty
15000US120110601251,2297,108,237,53.19,high_poverty
15000US120110601262,3056,98,23,35.74,low_poverty
15000US120110601282,2840,188,351,58.72,high_poverty
15000US120110602031,2124,347,523,43.98,low_poverty
15000US120110602032,2142,359,341,77.82,high_poverty
15000US120110602082,1055,109,163,70.45,high_poverty
15000US120110602091,1155,58,89,46.84,low_poverty
15000US120110602101,2373,180,122,32.75,low_poverty
15000US120110602113,1819,0,64,56.4,high_poverty
15000US120110602121,2305,161,8,16.59,low_poverty
15000US120110603061,1631,265,83,53.22,high_poverty
15000US120110605012,1035,43,222,65.92,high_poverty
15000US120110605031,1213,0,9,10.77,low_poverty
15000US120110605052,1610,26,108,71.43,high_poverty
15000US120110606051,2156,221,101,31.51,low_poverty
15000US120110606052,1625,92,21,19.34,low_poverty
15000US120110607002,1204,0,219,44.35,low_poverty
15000US120110608011,1952,159,96,42.7,low_poverty
15000US120110608023,998,18,62,41.67,low_poverty
15000US120110609003,403,9,0,24.49,low_poverty
15000US120110610012,2318,35,218,21.09,low_poverty
15000US120110610022,2033,112,91,36.68,low_poverty
15000US120110610024,2442,157,31,26.06,low_poverty
15000US120110611001,4166,145,756,60.99,high_poverty
15000US120110701012,2720,670,154,69.04,high_poverty
15000US120110701013,2793,214,535,79.07,high_poverty
15000US120110702041,1528,166,78,56.15,high_poverty
15000US120110702042,2763,492,202,69.33,high_poverty
15000US120110702051,1649,18,4,10.73,low_poverty
15000US120110702053,1840,171,136,49.53,low_poverty
15000US120110702071,2345,191,121,51.98,high_poverty
15000US120110702081,3141,103,194,23.72,low_poverty
15000US120110702083,3339,4,124,17.79,low_poverty
15000US120110702102,989,88,56,72.97,high_poverty
15000US120110703043,2692,20,17,5.1,low_poverty
15000US120110703054,2983,440,299,69.28,high_poverty
15000US120110703062,1998,23,18,8.92,low_poverty
15000US120110703101,3316,74,146,20.12,low_poverty
15000US120110703111,2440,21,210,18.72,low_poverty
15000US120110703113,1496,0,32,12.96,low_poverty
15000US120110703124,2241,47,84,31.99,low_poverty
15000US120110703161,1603,68,18,13.3,low_poverty
15000US120110703171,15225,569,965,18.26,low_poverty
15000US120110703181,2507,36,107,8.58,low_poverty
15000US120110703191,2899,65,30,14.31,low_poverty
15000US120110703192,1880,24,99,2.96,low_poverty
15000US120110703201,597,160,11,24.87,low_poverty
15000US120110703202,2176,0,0,17.59,low_poverty
15000US120110703203,1736,0,0,1.61,low_poverty
15000US120110703211,3047,90,348,48.02,low_poverty
15000US120110703223,2092,273,111,41.27,low_poverty
15000US120110704011,1675,8,152,21.53,low_poverty
15000US120110704013,3140,51,206,23.57,low_poverty
15000US120110704021,3238,71,22,22.8,low_poverty
15000US120110704041,1848,63,0,21.97,low_poverty
15000US120110705012,2042,17,47,3.9,low_poverty
15000US120110705013,608,0,16,13.11,low_poverty
15000US120110801021,894,182,127,37.89,low_poverty
15000US120110801024,1054,405,90,64.52,high_poverty
15000US120110804022,1353,203,197,57.38,high_poverty
15000US120110804031,2086,122,190,63.98,high_poverty
15000US120110804061,2681,213,184,52.78,high_poverty
15000US120110804062,2285,33,270,32.63,low_poverty
15000US120110901012,1269,0,65,46.02,low_poverty
15000US120110901015,1280,157,10,28.65,low_poverty
15000US120110902002,1844,65,53,23.69,low_poverty
15000US120110903021,830,42,163,35.64,low_poverty
15000US120110903026,1881,13,240,61.69,high_poverty
15000US120110904032,1487,119,92,69.52,high_poverty
15000US120110904041,2285,501,477,79.03,high_poverty
15000US120110904042,2764,291,406,65.44,high_poverty
15000US120110906011,1490,110,47,35.98,low_poverty
15000US120110906024,1425,128,383,59.47,high_poverty
15000US120110907002,4916,116,453,35.41,low_poverty
15000US120110908023,839,75,187,50.63,low_poverty
15000US120110909001,1476,23,0,19.71,low_poverty
15000US120110910001,1768,49,87,23.26,low_poverty
15000US120110910002,962,2,23,30.72,low_poverty
15000US120110911003,2253,298,62,80.17,high_poverty
15000US120110914002,1208,97,214,61.71,high_poverty
15000US120110918021,2010,188,361,42.25,low_poverty
15000US120110919022,1932,0,237,70.71,high_poverty
15000US120110919023,1624,398,56,63.64,high_poverty
15000US120110920001,818,10,27,19.9,low_poverty
15000US120110920003,2250,59,129,39.16,low_poverty
15000US120111001013,799,48,32,33.86,low_poverty
15000US120111001031,2762,72,224,45.14,low_poverty
15000US120111001041,896,28,13,63.21,high_poverty
15000US120111003002,990,49,104,84.38,high_poverty
15000US120111005011,824,99,120,81.32,high_poverty
15000US120111007003,1262,216,216,70.14,high_poverty
15000US120111008021,3019,190,100,68.73,high_poverty
15000US120111101003,2266,143,21,45.92,low_poverty
15000US120111101004,1530,121,21,32.69,low_poverty
15000US120111103011,1202,74,51,59.44,high_poverty
15000US120111103032,1635,10,5,8.45,low_poverty
15000US120111103111,3043,71,155,37.16,low_poverty
15000US120111103133,3300,188,387,48.73,low_poverty
15000US120111103191,3036,28,203,50.34,low_poverty
15000US120111103205,477,0,79,40.15,low_poverty
15000US120111103221,9085,59,218,36.32,low_poverty
15000US120111103222,1543,72,354,81.95,high_poverty
15000US120111103233,1548,104,218,65.23,high_poverty
15000US120111103262,1471,84,0,23.93,low_poverty
15000US120111103313,1008,0,0,32.11,low_poverty
15000US120111103315,1494,0,0,11.04,low_poverty
15000US120111103331,4022,13,142,21.9,low_poverty
15000US120111103353,1852,285,115,70.97,high_poverty
15000US120111103363,1871,111,109,37.01,low_poverty
15000US120111103381,1623,95,164,44.2,low_poverty
15000US120111103412,688,165,113,90.1,high_poverty
15000US120111103422,7940,255,208,41.13,low_poverty
15000US120111104021,2108,16,217,42.75,low_poverty
15000US120111104022,3297,76,445,35.11,low_poverty
15000US120111105012,1889,303,260,44.48,low_poverty
15000US120111106003,1978,268,44,56.61,high_poverty
15000US120130101002,1003,143,123,36.11,low_poverty
15000US120130102001,702,17,83,29.46,low_poverty
15000US120130102003,1924,81,262,45.34,low_poverty
15000US120130103001,712,44,72,58.16,high_poverty
15000US120130103003,1178,151,185,50.24,low_poverty
15000US120130103005,1065,80,244,37.99,low_poverty
15000US120150101002,1977,68,208,22.67,low_poverty
15000US120150103011,733,16,13,23.86,low_poverty
15000US120150103022,1442,136,360,68.42,high_poverty
15000US120150104044,732,0,0,40.14,low_poverty
15000US120150105011,1159,214,74,62.53,high_poverty
15000US120150105012,2969,139,330,27.13,low_poverty
15000US120150105023,3107,101,272,33.55,low_poverty
15000US120150105024,991,53,42,45.5,low_poverty
15000US120150201041,2054,23,30,43.64,low_poverty
15000US120150202023,962,44,0,11.68,low_poverty
15000US120150202024,1647,77,55,29.82,low_poverty
15000US120150203011,909,44,0,42.51,low_poverty
15000US120150203021,1918,32,167,53.95,high_poverty
15000US120150203022,1755,149,217,37.63,low_poverty
15000US120150204001,1184,0,0,26.21,low_poverty
15000US120150204003,2534,53,144,40.17,low_poverty
15000US120150205011,1604,15,77,45,low_poverty
15000US120150206012,1184,73,281,27.08,low_poverty
15000US120150207003,1393,13,431,72.84,high_poverty
15000US120150208001,2379,327,266,54.8,high_poverty
15000US120150209001,2104,65,64,40.74,low_poverty
15000US120150210021,1746,78,59,31.56,low_poverty
15000US120150302001,1992,109,0,35.59,low_poverty
15000US120150302002,2361,222,453,40.49,low_poverty
15000US120150303012,755,39,23,25.42,low_poverty
15000US120150303023,540,9,0,38.46,low_poverty
15000US120150304021,674,25,36,17.42,low_poverty
15000US120150305022,1718,29,115,19.22,low_poverty
15000US120174501012,1337,254,18,33.52,low_poverty
15000US120174501013,1734,184,123,18.99,low_poverty
15000US120174501022,1114,66,46,38.61,low_poverty
15000US120174501024,946,62,283,56.71,high_poverty
15000US120174503021,3046,225,206,24.49,low_poverty
15000US120174503022,4028,67,429,30.57,low_poverty
15000US120174503023,1471,0,302,49.08,low_poverty
15000US120174503031,1749,168,415,22.98,low_poverty
15000US120174503032,1343,0,290,41.69,low_poverty
15000US120174503033,1492,82,141,30.6,low_poverty
15000US120174503043,5563,120,733,23.64,low_poverty
15000US120174504001,2027,112,310,38.41,low_poverty
15000US120174504002,1186,184,83,32.9,low_poverty
15000US120174505001,843,37,75,52.76,high_poverty
15000US120174506012,3015,399,653,57.79,high_poverty
15000US120174506022,967,48,18,36.52,low_poverty
15000US120174507011,2854,60,274,17.91,low_poverty
15000US120174507012,3966,232,137,17.94,low_poverty
15000US120174507021,2375,344,328,49.26,low_poverty
15000US120174507022,2296,252,161,65.65,high_poverty
15000US120174507023,2921,147,153,28.39,low_poverty
15000US120174507024,1244,250,180,61.33,high_poverty
15000US120174508004,2086,77,178,29.41,low_poverty
15000US120174509012,941,46,52,30.28,low_poverty
15000US120174510002,1022,60,273,35.71,low_poverty
15000US120174510003,942,0,0,23.03,low_poverty
15000US120174510005,1062,90,48,44.83,low_poverty
15000US120174511021,1593,143,150,41.12,low_poverty
15000US120174511022,2487,191,314,26.85,low_poverty
15000US120174514001,2029,155,126,58.67,high_poverty
15000US120174515011,1126,98,113,21.91,low_poverty
15000US120174515012,1714,31,200,35.89,low_poverty
15000US120174515021,1617,41,241,41.25,low_poverty
15000US120174516012,1765,25,0,23.19,low_poverty
15000US120174516022,1551,33,105,24.11,low_poverty
15000US120190301021,498,73,21,44.59,low_poverty
15000US120190301022,2968,219,713,37.78,low_poverty
15000US120190301041,2381,277,382,54.92,high_poverty
15000US120190302011,12213,305,597,27.6,low_poverty
15000US120190302031,4594,81,294,21.63,low_poverty
15000US120190302032,12714,887,328,25.54,low_poverty
15000US120190303011,2532,75,103,52.33,high_poverty
15000US120190307012,1310,14,0,16.93,low_poverty
15000US120190307013,3053,67,114,14.64,low_poverty
15000US120190307022,3910,193,0,29.1,low_poverty
15000US120190307031,2825,18,0,12.77,low_poverty
15000US120190309022,3203,126,367,35.74,low_poverty
15000US120190309032,912,292,129,62.61,high_poverty
15000US120190309041,1400,15,107,4.18,low_poverty
15000US120190309044,1367,0,28,33.03,low_poverty
15000US120190311062,1237,13,112,66.38,high_poverty
15000US120190311081,1375,77,56,44.48,low_poverty
15000US120190312002,2045,259,288,44.59,low_poverty
15000US120190312004,5883,226,112,18.26,low_poverty
15000US120190313001,2978,14,111,25.08,low_poverty
15000US120190314001,2033,242,122,65.36,high_poverty
15000US120190314002,1347,79,118,28.02,low_poverty
15000US120210002001,889,29,9,31.48,low_poverty
15000US120210003021,919,35,29,44,low_poverty
15000US120210004012,541,19,25,22,low_poverty
15000US120210004022,424,0,10,20,low_poverty
15000US120210101022,2666,87,86,16.94,low_poverty
15000US120210101023,1568,128,0,29.71,low_poverty
15000US120210101062,985,44,33,71.07,high_poverty
15000US120210101064,666,34,15,16.22,low_poverty
15000US120210101071,1677,107,23,30.39,low_poverty
15000US120210101091,440,0,0,35.06,low_poverty
15000US120210101092,1016,53,92,61.43,high_poverty
15000US120210101101,1212,84,175,70.93,high_poverty
15000US120210101104,1558,68,202,44.62,low_poverty
15000US120210102081,582,0,0,13.51,low_poverty
15000US120210102083,713,0,10,4.47,low_poverty
15000US120210102102,1563,78,102,36.57,low_poverty
15000US120210102112,961,22,32,63.36,high_poverty
15000US120210102121,379,0,45,33.56,low_poverty
15000US120210102123,3509,272,43,29.26,low_poverty
15000US120210102132,1531,29,17,22.44,low_poverty
15000US120210102133,2150,99,7,21.61,low_poverty
15000US120210102152,345,24,0,22.89,low_poverty
15000US120210103001,2423,426,362,61.08,high_poverty
15000US120210104011,1729,97,42,57.38,high_poverty
15000US120210104012,2515,135,445,43.77,low_poverty
15000US120210104081,1863,25,199,37.23,low_poverty
15000US120210104082,938,35,98,32.64,low_poverty
15000US120210104101,3894,391,894,72.76,high_poverty
15000US120210104111,3534,479,284,57.59,high_poverty
15000US120210104122,1371,154,0,64.94,high_poverty
15000US120210104144,1703,31,112,30.95,low_poverty
15000US120210104162,1841,46,78,25.72,low_poverty
15000US120210104172,1755,68,33,45.34,low_poverty
15000US120210104173,937,0,116,45.21,low_poverty
15000US120210104182,1943,87,140,22.95,low_poverty
15000US120210104203,1678,243,284,72.73,high_poverty
15000US120210105061,1366,236,159,35.33,low_poverty
15000US120210105062,1671,89,89,29.69,low_poverty
15000US120210105063,3062,795,460,65.07,high_poverty
15000US120210105081,3121,255,75,52.93,high_poverty
15000US120210105092,1004,32,0,40.49,low_poverty
15000US120210106041,744,22,67,41.03,low_poverty
15000US120210106043,1565,92,82,67.53,high_poverty
15000US120210106053,1404,167,23,48.02,low_poverty
15000US120210106061,873,0,0,38.41,low_poverty
15000US120210106062,1179,60,0,33.91,low_poverty
15000US120210107013,442,0,42,36.89,low_poverty
15000US120210107021,1855,138,355,72.2,high_poverty
15000US120210107022,1184,47,58,38.1,low_poverty
